2
256, 0.06248950958251953, 0.013875961303710938
512, 0.033926963806152344, 0.013613700866699219
1024, 0.03707408905029297, 0.013637542724609375
2048, 0.04799365997314453, 0.015306472778320312
4096, 0.26679039001464844, 0.01609325408935547
8192, 0.41091442108154297, 0.0186920166015625
16384, 2.8966665267944336, 0.018906593322753906
32768, 3.1525611877441406, 0.02739429473876953
65536, 4.264497756958008, 0.05023479461669922
131072, 738.3601665496826, 0.08044242858886719
262144, 1398.148250579834, 0.1690387725830078
524288, 1403.9004802703857, 0.32503604888916016
1048576, 11984.227728843689, 0.7744073867797852
2097152, 18166.58639907837, 1.7995357513427734
4194304, 19418.427205085754, 4.253911972045898

3
256, 0.020074844360351562, 0.019621849060058594
512, 0.03674030303955078, 0.019431114196777344
1024, 0.04012584686279297, 0.020051002502441406
2048, 0.04868507385253906, 0.021219253540039062
4096, 0.2933025360107422, 0.023055076599121094
8192, 0.44770240783691406, 0.026750564575195312
16384, 4.31361198425293, 0.0347137451171875
32768, 4.834175109863281, 0.062203407287597656
65536, 6.511092185974121, 0.08671283721923828
131072, 1120.3753232955933, 0.1706838607788086
262144, 2119.4926023483276, 0.34637451171875
524288, 2126.7340898513794, 0.7347583770751953
1048576, 18128.75692844391, 1.8922090530395508
2097152, 27380.935430526733, 4.243278503417969
4194304, 29193.380975723267, 10.979294776916504

4
256, 0.026178359985351562, 0.03077983856201172
512, 0.048828125, 0.031495094299316406
1024, 0.05290508270263672, 0.03197193145751953
2048, 0.0640869140625, 0.03349781036376953
4096, 0.3911733627319336, 0.03674030303955078
8192, 0.5956888198852539, 0.04284381866455078
16384, 5.926060676574707, 0.0634908676147461
32768, 6.215786933898926, 0.08122920989990234
65536, 8.640551567077637, 0.1428365707397461
131072, 1493.6972856521606, 0.2781391143798828
262144, 2826.2168407440186, 0.5998373031616211
524288, 2835.11483669281, 1.2392759323120117
1048576, 24186.946487426758, 3.413105010986328
2097152, 36610.8323097229, 7.013273239135742
4194304, 38981.109404563904, 19.67949867248535

5
256, 0.03204345703125, 0.045561790466308594
512, 0.27806758880615234, 0.046634674072265625
1024, 0.06721019744873047, 0.050711631774902344
2048, 0.07886886596679688, 0.049614906311035156
4096, 0.48673152923583984, 0.054001808166503906
8192, 0.7448434829711914, 0.06330013275146484
16384, 7.360529899597168, 0.08900165557861328
32768, 7.770228385925293, 0.12166500091552734
65536, 10.744929313659668, 0.21107196807861328
131072, 1866.208004951477, 0.41251182556152344
262144, 3531.1461210250854, 0.8916616439819336
524288, 3542.1674489974976, 1.8422842025756836
1048576, 30302.892994880676, 4.126334190368652
2097152, 45870.528411865234, 10.182595252990723
4194304, 48897.918701171875, 29.775667190551758

6
256, 0.03733634948730469, 0.06287097930908203
512, 0.07224082946777344, 0.06334781646728516
1024, 0.07746219635009766, 0.0644683837890625
2048, 0.0948190689086914, 0.06809234619140625
4096, 0.5837440490722656, 0.07457733154296875
8192, 0.8928775787353516, 0.08723735809326172
16384, 8.809876441955566, 0.12392997741699219
32768, 9.548592567443848, 0.17883777618408203
65536, 13.092398643493652, 0.30944347381591797
131072, 2239.7492170333862, 0.579524040222168
262144, 4238.402676582336, 1.2901067733764648
524288, 4251.433730125427, 2.605581283569336
1048576, 36456.64200782776, 6.045389175415039
2097152, 55256.83538913727, 15.062332153320312
4194304, 58883.39800834656, 42.151641845703125

7
256, 0.04336833953857422, 0.08122920989990234
512, 0.08356571197509766, 0.081634521484375
1024, 0.09002685546875, 0.08425712585449219
2048, 0.10938644409179688, 0.08950233459472656
4096, 0.6812810897827148, 0.09872913360595703
8192, 1.2069225311279297, 0.12280941009521484
16384, 10.241460800170898, 0.16202926635742188
32768, 11.115407943725586, 0.23539066314697266
65536, 14.948868751525879, 0.3918886184692383
131072, 2612.352514266968, 0.7932901382446289
262144, 4943.102598190308, 1.6887664794921875
524288, 4963.259506225586, 3.6597728729248047
1048576, 42676.76861286163, 8.363127708435059
2097152, 64731.03833198547, 19.8453426361084
4194304, 68986.34932041168, 56.49290084838867

8
256, 0.04897117614746094, 0.10576248168945312
512, 0.09472370147705078, 0.1041412353515625
1024, 0.10209083557128906, 0.10881423950195312
2048, 0.12440681457519531, 0.11510848999023438
4096, 0.7761240005493164, 0.1266956329345703
8192, 1.359701156616211, 0.15592575073242188
